k.Name,Description,d.Rate,foo0,foo1,foo2,foo3,foo4,foo5,foo6,foo7
shield_545,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_546,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_547,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_548,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_549,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_550,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_551,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_552,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_553,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_554,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_555,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_556,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_557,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_558,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_559,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_560,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_561,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_562,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_563,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_564,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_565,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_566,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_567,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_568,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_569,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_570,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_571,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_572,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_573,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_574,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_575,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_576,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_577,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_578,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_579,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_580,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_581,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_582,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_583,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_584,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_585,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_586,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_587,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_588,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_589,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_590,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_591,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_592,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_593,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_594,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_595,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_596,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_597,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_598,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_599,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_600,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_601,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_602,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_603,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_604,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_605,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_606,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_607,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_608,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_609,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_610,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_611,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_612,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_613,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_614,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_615,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_616,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_617,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_618,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_619,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_620,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_621,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_622,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_623,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_624,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_625,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_626,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_627,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_628,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_629,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_630,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_631,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_632,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_633,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_634,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_635,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_636,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_637,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_638,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_639,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_640,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_641,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_642,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_643,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_644,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_645,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_646,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_647,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_648,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_649,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_650,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_651,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_652,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_653,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_654,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_655,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_656,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_657,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_658,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_659,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_660,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_661,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_662,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_663,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_664,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_665,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_666,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_667,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_668,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_669,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_670,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_671,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_672,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_673,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_674,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_675,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_676,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_677,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_678,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_679,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_680,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_681,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_682,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_683,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_684,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_685,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_686,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_687,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_688,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_689,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_690,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_691,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_692,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_693,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_694,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_695,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_696,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_697,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_698,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_699,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_700,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_701,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_702,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_703,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_704,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_705,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_706,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_707,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_708,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_709,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_710,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_711,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_712,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_713,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_714,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_715,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_716,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_717,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_718,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_719,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_720,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_721,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_722,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_723,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_724,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_725,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_726,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_727,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_728,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_729,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_730,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_731,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_732,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_733,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_734,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_735,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_736,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_737,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_738,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_739,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_740,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_741,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_742,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_743,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_744,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_745,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_746,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_747,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_748,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_749,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_750,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_751,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_752,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_753,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_754,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_755,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_756,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_757,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_758,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_759,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_760,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_761,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_762,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_763,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_764,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_765,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_766,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_767,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_768,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_769,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_770,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_771,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_772,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_773,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_774,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_775,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_776,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_777,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_778,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_779,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_780,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_781,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_782,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_783,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_784,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_785,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_786,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_787,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_788,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_789,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_790,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_791,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_792,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_793,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_794,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_795,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_796,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_797,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_798,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_799,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_800,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_801,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_802,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_803,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_804,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_805,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_806,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_807,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_808,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_809,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_810,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_811,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_812,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_813,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_814,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_815,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_816,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_817,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
